7384,Kresge College House 03,Kresge College House 03,Kresge College House 03,KR HOUSE 03,7384,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,518 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,518 PORTER-KRESGE ROAD,5245,44,2,2,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385,Kresge College House 04,Kresge College House 04,Kresge College House 04,KR HOUSE 04,7385,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,532 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,532 PORTER-KRESGE ROAD,5245,44,2,8,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386,Kresge College House 05,Kresge College House 05,Kresge College House 05,KR HOUSE 05,7386,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,536 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,536 PORTER-KRESGE ROAD,5245,44,2,2,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7387,Kresge College House 06,Kresge College House 06,Kresge College House 06,KR HOUSE 06,7387,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,538 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,538 PORTER-KRESGE ROAD,5245,44,2,4,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,Kresge College House 07,Kresge College House 07,Kresge College House 07,KR HOUSE 07,7388,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,540 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,540 PORTER-KRESGE ROAD,5245,44,2,11,01/01/1973,08/01/1973,08/01/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7389,Kresge College House 08,Kresge College House 08,Kresge College House 08,KR HOUSE 08,7389,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,534 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,534 PORTER-KRESGE ROAD,5245,44,2,6,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,Kresge College House 09,Kresge College House 09,Kresge College House 09,KR HOUSE 09,7390,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,526 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,526 PORTER-KRESGE ROAD,5245,44,2,2,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391,Kresge College House 10,Kresge College House 10,Kresge College House 10,KR HOUSE 10,7391,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,520 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,520 PORTER-KRESGE ROAD,5245,44,2,5,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392,Kresge College House 11,Kresge College House 11,Kresge College House 11,KR HOUSE 11,7392,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,512 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,512 PORTER-KRESGE ROAD,5245,44,3,12,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7393,Kresge College Academic Building West Wing,Kresge College Academic Building West Wing,Kresge Academic West Wing,KR WEST WING,7393,Kresge College,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,500 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,500 PORTER-KRESGE ROAD,5245,44,2,15,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7394,Kresge College Staff Apartments ABC,Kresge College Staff Apartments ABC,Kresge College Staff Apartments ABC,KR STAFF APT,7394,Kresge College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,502 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,502 PORTER-KRESGE ROAD,5245,44,2,6,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395,Kresge College Mini Gym,Kresge College Mini Gym,Kresge College Mini Gym,KR MINIGYM,7395,Kresge College,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,504 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,504 PORTER-KRESGE ROAD,5245,44,1,4,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396,Cooling Tower 1,Cooling Tower 1,Cooling Tower 1,COOLING TWR1,7396,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,612 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,612 RED HILL ROAD,5245,44,1,0,01/01/1971,10/01/1971,,,,"CT-1. Built in 1969-1971 to support Thimann Labs. 1,025 SF pad behind Heat Plant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397,Kresge College Lounge,Kresge College Lounge,Kresge College Lounge,KR LOUNGE,7397,Kresge College,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,500 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,500 PORTER-KRESGE ROAD,5245,44,2,4,01/01/1973,08/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7399,Quarry Amphitheater Storage,Quarry Amphitheater Storage,Quarry Amphitheater Storage,U QUAR DRESS,7399,Quarry Plaza,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,514 Steinhart Way,Santa Cruz,Santa Cruz,CA,95064,514 STEINHART WAY,5245,44,1,3,01/01/1973,07/01/1973,09/15/2017,,,Formerly called the Upper Quarry Dressing Room.  Renovated in 2016-17.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7401,Quarry Amphitheater,Quarry Amphitheater,Quarry Amphitheater,U QUAR AMPH,7401,Quarry Plaza,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,516 Steinhart Way,Santa Cruz,Santa Cruz,CA,95064,516 STEINHART WAY,5245,44,1,0,01/01/1973,07/01/1973,09/15/2017,,,Quarry Amphitheater renovated in 2016-17.  Reopened in September 2017.  Formerly referred to as Upper Quarry Amphitheater.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7404,Fire House,Fire House,Fire House,FIRE HOUSE,7404,Crown-Merrill Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,701 Chinquapin Road,Santa Cruz,Santa Cruz,CA,95064,701 CHINQUAPIN ROAD,5245,44,1,13,01/01/1975,02/01/1975,,,,Building leased to City of Santa Cruz Fire Department 2014.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7405,Theater Arts Foundry,Theater Arts Foundry,Theater Arts Foundry,TA FOUNDRY,7405,Theater Arts Center,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,410 Foundry Road,Santa Cruz,Santa Cruz,CA,95064,410 FOUNDRY ROAD,5245,44,1,3,01/01/1975,03/01/1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7406,Physical Education Activities Building,Physical Education Activities Building,Physical Education Activities Building,PE ACTIVITY,7406,OPERS Eastside,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,403 East Field Service Road,Santa Cruz,Santa Cruz,CA,95064,403 EAST FIELD SERVICE ROAD,5245,44,1,3,01/01/1974,12/01/1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407,Oakes College Residence A11-12,Oakes College Residence A11-12,Oakes College Residence A11-12,OAK A11 12,7407,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,218 Oakes Road,Santa Cruz,Santa Cruz,CA,95064,218 OAKES ROAD,5245,44,2,3,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7408,Oakes College Residence A13-15,Oakes College Residence A13-15,Oakes College Residence A13-15,OAK A13 15,7408,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,220 Oakes Road,Santa Cruz,Santa Cruz,CA,95064,220 OAKES ROAD,5245,44,3,9,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7409,Oakes College Service Module S1,Oakes College Service Module S1,Oakes College Service Module S1,OAK S1,7409,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,224 Oakes Road,Santa Cruz,Santa Cruz,CA,95064,224 OAKES ROAD,5245,44,2,4,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7410,Oakes College Residence A16-17,Oakes College Residence A16-17,Oakes College Residence A16-17,OAK A16 17,7410,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,222 Oakes Road,Santa Cruz,Santa Cruz,CA,95064,222 OAKES ROAD,5245,44,3,6,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7412,Oakes College Residence B16-17,Oakes College Residence B16-17,Oakes College Residence B16-17,OAK B16 17,7412,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,228 Oakes Road,Santa Cruz,Santa Cruz,CA,95064,228 OAKES ROAD,5245,44,3,6,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7413,Oakes College Service Module S2,Oakes College Service Module S2,Oakes College Service Module S2,OAK S2,7413,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,226 Oakes Road,Santa Cruz,Santa Cruz,CA,95064,226 OAKES ROAD,5245,44,2,4,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7414,Oakes College Residence B11-15,Oakes College Residence B11-15,Oakes College Residence B11-15,OAK B11 15,7414,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,230 Oakes Road,Santa Cruz,Santa Cruz,CA,95064,230 OAKES ROAD,5245,44,3,12,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7416,Oakes College Academic Building,Oakes College Academic Building,Oakes College Academic Building,OAK ACAD BLD,7416,Oakes College,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,233 Oakes Road,Santa Cruz,Santa Cruz,CA,95064,233 OAKES ROAD,5245,44,3,97,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7417,Transmitter Building-KZSC Radio Station Tower,Transmitter Building-KZSC Radio Station Tower,Transmitter Building-KZSC Radio Station Tower,KZSC TRANSMT,7417,Crown-Merrill Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,720 Fuel Break Road,Santa Cruz,Santa Cruz,CA,95064,720 FUEL BREAK ROAD,5245,44,1,1,01/01/1990,10/01/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7418,Metal Storage Shed-KZSC Radio Station,Metal Storage Shed-KZSC Radio Station,Metal Storage Shed-KZSC Radio Station,KZSC STORAGE,7418,Crown-Merrill Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,722 Fuel Break Road,Santa Cruz,Santa Cruz,CA,95064,722 FUEL BREAK ROAD,5245,44,1,1,01/01/1979,09/01/1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7419,Oakes College Tutorial Commons,Oakes College Tutorial Commons,Oakes College Tutorial Commons,OAK TUTORIAL,7419,Oakes College,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,249 Oakes Field Service Road,Santa Cruz,Santa Cruz,CA,95064,249 OAKES FIELD SERVICE ROAD,5245,44,2,16,01/01/1977,12/01/1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7420,Oakes College Service Module S3,Oakes College Service Module S3,Oakes College Service Module S3,OAK S3,7420,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,247 Oakes Field Service Road,Santa Cruz,Santa Cruz,CA,95064,247 OAKES FIELD SERVICE ROAD,5245,44,2,4,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,Oakes College Residence C11-15,Oakes College Residence C11-15,Oakes College Residence C11-15,OAK C11 15,7421,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,245 Oakes Field Service Road,Santa Cruz,Santa Cruz,CA,95064,245 OAKES FIELD SERVICE ROAD,5245,44,3,15,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7422,Oakes College House,Oakes College House,Oakes College House,OAK COL HSE,7422,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,246 Oakes Field Service Road,Santa Cruz,Santa Cruz,CA,95064,246 OAKES FIELD SERVICE ROAD,5245,44,1,1,01/01/1977,11/01/1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7423,Oakes College Residence D14-16,Oakes College Residence D14-16,Oakes College Residence D14-16,OAK D14 16,7423,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,243 Oakes Field Service Road,Santa Cruz,Santa Cruz,CA,95064,243 OAKES FIELD SERVICE ROAD,5245,44,3,13,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7424,Oakes College Residence D11-12,Oakes College Residence D11-12,Oakes College Residence D11-12,OAK D11 12,7424,Oakes College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,241 Oakes Field Service Road,Santa Cruz,Santa Cruz,CA,95064,241 OAKES FIELD SERVICE ROAD,5245,44,2,4,01/01/1976,08/01/1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,Family Student Housing Affiliate,Family Student Housing Affiliate,Family Student Housing Affiliate,SH AFFILIATE,7426,Family Student Housing,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,530 Koshland Way,Santa Cruz,Santa Cruz,CA,95064,530 KOSHLAND WAY,5245,44,1,6,01/01/1973,09/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,Farm Chalet,Farm Chalet,Farm Chalet,FARM CHALET,7427,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,143 Farm Road,Santa Cruz,Santa Cruz,CA,95064,143 FARM ROAD,5245,44,1,2,01/01/1975,07/01/1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,Farm Equipment Barn & Sleep loft,Farm Equipment Barn & Sleep loft,Farm Equipment Barn & Sleep loft,FARM EQ SHED,7428,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,GEN - General Use,104 Farm Road,Santa Cruz,Santa Cruz,CA,95064,104 FARM ROAD,5245,44,2,10,01/01/1973,10/01/1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,Farm Vegetable Packing & Storage,Farm Vegetable Packing & Storage,Farm Vegetable Packing & Storage,FARM VEG SH,7429,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,150 Farm Road,Santa Cruz,Santa Cruz,CA,95064,150 FARM ROAD,5245,44,1,1,01/01/1845,07/01/1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,Stevenson College Music Practice,Stevenson College Music Practice,Stevenson College Music Practice,ST MUSIC,7430,Stevenson College,07 - Santa Cruz,C - Central Campus,G - General,LIB - Library / Study,535 Stevenson Service Road,Santa Cruz,Santa Cruz,CA,95064,535 STEVENSON SERVICE ROAD,5245,44,1,4,01/01/1975,10/01/1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433,Arboretum 1,Arboretum 1,Arboretum 1,ARBORETUM 1,7433,Arboretum Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,121 Arboretum Road,Santa Cruz,Santa Cruz,CA,95064,121 ARBORETUM ROAD,5245,44,1,3,01/01/1975,12/01/1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,Arboretum Horticulture 1,Arboretum Horticulture 1,Arboretum Horticulture 1,ARBOR HORT1,7434,Arboretum Neighborhood,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,120 Arboretum Road,Santa Cruz,Santa Cruz,CA,95064,120 ARBORETUM ROAD,5245,44,1,4,01/01/1988,06/01/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,Fieldhouse West,Fieldhouse West,Fieldhouse West,FIELD HSE W,7435,Rachel Carson College,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,311 Rachel Carson Service Road,Santa Cruz,Santa Cruz,CA,95064,311 RACHEL CARSON SERVICE ROAD,5245,44,2,14,01/01/1977,09/01/1977,09/01/2008,,,Student Life Seismic Corrections Phase 1 project (970030) completed in fall 2008.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,Long Marine Lab Younger Research Building,Long Marine Lab Younger Research Building,Long Marine Lab Younger Research Building,LML YOUNGER,7437,Off-campus Coastal Science Campus,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,103 McAllister Way,Santa Cruz,Santa Cruz,CA,95060,103 MCALLISTER WAY,5245,44,1,9,01/01/1978,03/01/1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,LML William T. Doyle Research Building,LML William T. Doyle Research Building,LML Wm T. Doyle Research Bldg,LML DOYLE,7438,Off-campus Coastal Science Campus,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,102 McAllister Way,Santa Cruz,Santa Cruz,CA,95060,102 MCALLISTER WAY,5245,44,2,36,01/01/1978,10/01/1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,Solar Greenhouse by Merrill,Solar Greenhouse by Merrill,Solar Greenhouse by Merrill,SOLAR GRNHSE,7440,Merrill College,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,606 Merrill Road,Santa Cruz,Santa Cruz,CA,95064,606 MERRILL ROAD,5245,44,1,1,01/01/1978,03/01/1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443,Family Student Housing Maintenance,Family Student Housing Maintenance,Family Student Housing Maintenance,FSH MAINT,7443,Family Student Housing,07 - Santa Cruz,C - Central Campus,R - Residential,SUP - Support,520 Koshland Way,Santa Cruz,Santa Cruz,CA,95064,520 KOSHLAND WAY,5245,44,1,1,01/01/1979,09/01/1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,Family Student Housing Common Building,Family Student Housing Common Building,Family Student Housing Common Building,SH 599 COMNS,7444,Family Student Housing,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,540 Koshland Way,Santa Cruz,Santa Cruz,CA,95064,540 KOSHLAND WAY,5245,44,1,14,01/01/1979,09/01/1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,Hagar Court Offices,Hagar Court Offices,Hagar Court Offices,HAGAR CT OFC,7466,Hagar Court Employee Housing,07 - Santa Cruz,C - Central Campus,R - Residential,OFF - Office,151 Hagar Court,Santa Cruz,Santa Cruz,CA,95064,151 HAGAR COURT,5245,44,1,8,01/01/1981,04/01/1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7468,Porter College House,Porter College House,Porter College House,PORT COL HSE,7468,Porter College,07 - Santa Cruz,C - Central Campus,R - Residential,RES - Residential,415 Porter-Kresge Road,Santa Cruz,Santa Cruz,CA,95064,415 PORTER-KRESGE ROAD,5245,44,2,1,01/01/1983,09/01/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7473,Auto teller Machine,Auto teller Machine,Auto teller Machine,AUT TEL MACH,7473,Quarry Plaza,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,504 Steinhart Way,Santa Cruz,Santa Cruz,CA,95064,504 STEINHART WAY,5245,44,1,0,01/01/1982,02/01/1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,Visual Arts Research Facility,Visual Arts Research Facility,Visual Arts Research Facility,VIS ARTS RES,7474,Rachel Carson College,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,350 Rachel Carson Road,Santa Cruz,Santa Cruz,CA,95064,350 RACHEL CARSON ROAD,5245,44,2,19,12/01/1982,12/01/1982,11/01/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,Shop Stores & EH&S,Shop Stores & EH&S,Shop Stores & EH&S,EH&S STOR,7475,Main Entrance Area,07 - Santa Cruz,C - Central Campus,G - General,SPC - Special Use,110 Carriage House Road,Santa Cruz,Santa Cruz,CA,95064,110 CARRIAGE HOUSE ROAD,5245,44,1,8,01/01/1982,02/01/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7478,Nat Sci Storage 1,Nat Sci Storage 1,Nat Sci Storage 1,NAT SCI STOR,7478,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,638 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,638 RED HILL ROAD,5245,44,1,1,01/01/1983,03/01/1983,,,,Consists of two (2) portable storage sheds.  Equipment property numbers are 847000224 and 847000225.  Other number on equipment report is 0453780.  Custody code as of 3-16-11 is 3820.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7479,Center for Agroecology & Sustainable Food Systems Lab,Center for Agroecology & Sustainable Food Systems Lab,CASFS Lab,CASFS LAB,7479,Agroecology,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,152 Farm Road,Santa Cruz,Santa Cruz,CA,95064,152 FARM ROAD,5245,44,1,6,01/01/1983,09/01/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7481,Nat Sci Paleo-Magnetic Lab,Nat Sci Paleo-Magnetic Lab,Nat Sci Paleo-Magnetic Lab,NS PALEO LAB,7481,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,636 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,636 RED HILL ROAD,5245,44,1,2,01/01/1983,10/01/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7484,Credit Union Autoteller,Credit Union Autoteller,Credit Union Autoteller,AUT TELLER 2,7484,Quarry Plaza,07 - Santa Cruz,C - Central Campus,G - General,UNK - Unclassified,504 Steinhart Way,Santa Cruz,Santa Cruz,CA,95064,504 STEINHART WAY,5245,44,1,0,01/01/1983,10/01/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487,Communications Trailer 3,Communications Trailer 3,Communications Trailer 3,COMMS TRLR 3,7487,Science and Engineering Hill,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,630 Red Hill Road,Santa Cruz,Santa Cruz,CA,95064,630 RED HILL ROAD,5245,44,1,1,01/01/1984,03/01/1984,,,,Also in equipment register (has DMV). Property number is 787000696; Custody code as of 3-16-11 is 1339 (Chancellor's Office); was 3802 (IMS).<br>Long-term transfer of space from Chancellor's Office to ITS per TT#E238A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489,RV Park Recreation Building,RV Park Recreation Building,RV Park Recreation Building,RV RECR,7489,North Campus,07 - Santa Cruz,C - Central Campus,R - Residential,GEN - General Use,701 Leonardo Lane,Santa Cruz,Santa Cruz,CA,95064,701 LEONARDO LANE,5245,44,1,5,01/01/1984,11/01/1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491,Long Marine Lab Trailer 2,Long Marine Lab Trailer 2,Long Marine Lab Trailer 2,LML TRLR 02,7491,Off-campus Coastal Science Campus,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,101 McAllister Way,Santa Cruz,Santa Cruz,CA,95060,101 MCALLISTER WAY,5245,44,1,4,01/01/1974,02/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7493,Elena Baskin Building A,Elena Baskin Building A,Elena Baskin Building A,EBASK BLDG A,7493,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,425 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,425 BASKIN ARTS SERVICE ROAD,5245,44,1,3,01/01/1984,04/01/1985,,,,Formerly Clay Sculpture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7494,Elena Baskin Building B,Elena Baskin Building B,Elena Baskin Building B,EBASK BLDG B,7494,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,429 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,429 BASKIN ARTS SERVICE ROAD,5245,44,1,1,01/01/1984,04/01/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,Elena Baskin Building C,Elena Baskin Building C,Elena Baskin Building C,EBASK BLDG C,7495,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,LAB - Lab / Research,431 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,431 BASKIN ARTS SERVICE ROAD,5245,44,2,3,01/01/1984,04/01/1985,,,,"Formerly ""Sculpture",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7496,Elena Baskin Building D,Elena Baskin Building D,Elena Baskin Building D,EBASK BLDG D,7496,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,SUP - Support,433 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,433 BASKIN ARTS SERVICE ROAD,5245,44,2,2,01/01/1984,04/01/1985,,,,Formerly Multipurpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7497,Elena Baskin Building E,Elena Baskin Building E,Elena Baskin Building E,EBASK BLDG E,7497,Elena Baskin Visual Arts Center,07 - Santa Cruz,C - Central Campus,G - General,OFF - Office,424 Baskin Arts Service Road,Santa Cruz,Santa Cruz,CA,95064,424 BASKIN ARTS SERVICE ROAD,5245,44,1,15,01/01/1984,04/01/1985,,,,Formerly Painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
